Course Number,Course Name,Course Description
MECH 533,Subsonic Aerodynamics,"Mechanical Engineering : Kinematics: equations of motion; vorticity and circulation, conformal mapping and flow round simple bodies. Two-dimensional flow round aerofoils. Three-dimensional flows; high and low aspect-ratio wings; airscrews. Wind tunnel interference. Similarity rules for subsonic irrotational flows."
MECH 534,Air Pollution Engineering,"Mechanical Engineering : Pollutants from power production and their effects on the environment. Mechanisms of pollutant formation in combustion. Photochemical pollutants and smog, atmospheric dispersion. Pollutant generation from internal combustion engines and stationary power plants. Methods of pollution control (exhaust gas treatment, absorption, filtration, scrubbers, etc.)."
MECH 535,Turbomachinery and Propulsion,"Mechanical Engineering : Introduction to propulsion: turboprops, turbofans and turbojets. Review of thermodynamic cycles. Euler turbine equation. Velocity triangles. Axial-flow compressors and pumps. Centrifugal compressors and pumps. Axial-flow turbines. Loss mechanisms. Dimensional analysis of turbomachines. Performance maps. 3-D effects. Introduction to numerical methods in turbomachines. Prediction of performance of gas turbines."
MECH 536,Aerospace Structures,"Mechanical Engineering : Aircraft and spacecraft structural components and loads. Bending, shear, torsion and buckling of thin-walled open and closed sections. Structural idealization. Principle of stiffener / web construction. Trusses and isogrid structures. Wing spars and box beams. Fuselage frames and wing ribs. Analysis of riveted, bolted and
adhesive joints. Sandwich structures analysis. Thermoelasticity analysis for spacecraft structures."
MECH 537,High-Speed Aerodynamics,"Mechanical Engineering : Equations of compressible flows. Planar and conical shock waves. Expansion and shock wave interference; shock tubes. Method of characteristics. Supersonic nozzle design. Aerofoil theory in high subsonic, supersonic and hypersonic flows. Conical flows. Yawed, delta and polygonal wings; rolling and pitching rotations. Wing-body systems. Elements of transonic flows."
MECH 538,Unsteady Aerodynamics,Mechanical Engineering : Fundamental equations of unsteady compressible flows in fixed or moving reference frames. Unsteady flows past bodies in translation and having oscillatory motions. Oscillations of cylindrical pipes or shells subjected to internal flows. Vortex theory of oscillating aerofoils in incompressible flows. Theodorsen's method. Unsteady compressible flow past oscillating aerofoils.
MECH 539,Computational Aerodynamics,"Mechanical Engineering : Fundamental equations. Basic flow singularities. Boundary element methods. Source, doublet and vortex panel methods for 2D and 3D incompressible and compressible flows. Method of characteristics. Euler equations for inviscid rotational flows. Finite-difference and finite-volume methods. Explicit and implicit time-integration methods. Quasi 1D solutions. Nozzle and confined aerofoil applications."
MECH 541,Kinematic Synthesis,"Mechanical Engineering : The role of kinematic synthesis within the design process. Degree of freedom. Kinematic pairs and bonds. Groups and subgroups of displacements. Applications to the qualitative synthesis of parallel-kinematics machines with three and four degrees of freedom. Function, motion and path generation problems in planar, spherical and spatial four-bar linkages. Extensions to six-bar linkages. Cam mechanisms."
MECH 542,Spacecraft Dynamics,"Mechanical Engineering : Review of central force motion; Hohmann and other coplanar transfers, rotation of the orbital plane, patched conic method. Orbital perturbations due to the earth's oblateness, solar-lunar attraction, solar radiation pressure and atmospheric drag. Attitude dynamics of a rigid spacecraft; attitude stabilization and control; attitude manoeuvers; large space structures."
MECH 543,Design with Composite Materials,"Mechanical Engineering : Material systems/selection process. Cost vs. performance. Laminate layup procedures. Theory and application of filament winding of composite cylinders. Regular oven and autoclave oven curing, analysis of resulting material performance. Practical design considerations and tooling. Analysis of environmental considerations. Joining techniques. Analysis of test methods. Theory of repair techniques."
