School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
Carleton,MAAE 2400,Thermodynamics and Heat Transfer, , ,"Basic concepts of thermodynamics: temperature, work, heat, internal energy and enthalpy. First law for closed and steady-flow open systems. Thermodynamic properties of pure substances; changes of phase; equation of state. Second law: entropy. Simple power and refrigeration cycles. Introduction to heat transfer: conduction, convection, radiation."
Carleton,MAAE 2700,Engineering Materials, , ,"Materials (metals, alloys, polymers) in engineering service; relationship of interatomic bonding, crystal structure and defect structure (vacancies, dislocations) to material properties; polymers, phase diagrams and alloys; microstructure control (heat treatment) and mechanical properties; material failure; corrosion."
Carleton,MATH 1005,Differential Equations and Infinite Series for Engineering or Physics, , ,"First-order differential equations. Second-order linear equations with constant coefficients, undetermined coefficients, variation of parameters. Sequences and series, convergence tests, estimation of sums. Power series, Taylor series, remainders. Fourier series."
Carleton,MATH 2004,Multivariable Calculus for Engineering or Physics, , ,"Curves and surfaces. Polar, cylindrical and spherical coordinates. Partial derivatives, gradients, extrema and Lagrange multipliers. Exact differentials. Multiple integrals over rectangular and general regions. Integrals over surfaces. Line integrals. Vector differential operators. Green’s Theorem, Stokes’ theorem, Divergence Theorem. Applications."
Carleton,ECOR 2995,Engineering Portfolio, , ,"Students will be asked to reflect on their skills, strengths and weaknesses as preparation for the professional practice course. Engineering students must submit samples of their writing and communications (including, for example, laboratory reports and professional memos)."
Carleton,CCDP 2100,Communication Skills for Engineering Students, , ,"Development of competence in written and oral communication in engineering. Focus on professional written documents (proposals, technical explanations, research reports, summaries); written responses to engineering communications; related oral work. Attendance and participation are compulsory."
Carleton,ECOR 3800,Engineering Economics, , ,Introduction to engineering economics; cash flow calculations; methods of comparison of alternatives; structural analysis; replacement analysis; public projects; depreciation and income tax; effects of inflation; sensitivity analysis; break-even analysis; decision making under risk and uncertainty.
Carleton,MAAE 3004,Dynamics of Machinery, , ,Kinematic and dynamic analysis of mechanisms and machines. Mechanism force analysis. Static and dynamic balancing. Kinematic and dynamic analysis of cams. Free and forced vibration of single-degree-of-freedom systems. Introduction to multibody dynamics.
Carleton,MAAE 3202,Mechanics of Solids II, , ,Stress and strain transformations: torsion of non-circular sections; unsymmetric bending and shear centre; energy methods; complex stresses and criteria of yielding; elementary theory of elasticity; axisymmetric deformations.
Carleton,MAAE 3300,Fluid Mechanics II, , ,"Review of control volume analysis. Dimensional analysis and similitude. Compressible flow: isentropic flow relations, flow in ducts and nozzles, effects of friction and heat transfer, normal and oblique shocks, two-dimensional isentropic expansion. Viscous flow theory: hydrodynamic lubrication and introduction to boundary layers."
