School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,MECH 566,Fluid-Structure Interactions, , ,"Mechanical Engineering : Pipes and cylindrical shells containing flow: fundamentals and applications in ocean mining, Coriolis mass-flow meters, heat exchangers, nuclear reactors and aircraft engines; chaos. Cylinders in axial flow and in cross-flow; vortex-shedding and galloping. Cylinder arrays in cross-flow; fluidelastic instabilities. Ovalling of chimneys."
McGill,MECH 567,Structural Dynamics of Turbomachines, , ,"Mechanical Engineering : Fundamentals of turbomachines from the standpoint of structural dynamics and vibration analysis, with preference given to aerospace applications involving aircraft and helicopter engines. Topics include: introduction to the finite element method, aircraft/helicopter engines architecture and main components, general equations of motion in rotordynamics, advanced modal analysis, Campbell diagrams and critical rotational velocity, mistuning and cyclic symmetry, fluid-structure coupling, flutter analysis, high-cycle fatigue."
McGill,MECH 572,Mechanics and Control of Robotic Manipulators, , ,"Mechanical Engineering : Historical development and applications of robotic manipulators. Homogeneous transformations and geometry. Forward and inverse kinematics, manipulator Jacobian. Newton-Euler and Lagrangian formulations of inverse and forward dynamics. Trajectory planning for pick-and-place operations. Linear independent joint control and nonlinear model-based control schemes."
McGill,MECH 531,Aeroelasticity, , ,"Mechanical Engineering : Wing divergence using strip-theory aerodynamics. Effect of aircraft flexibility on the control and stability. Flutter calculations for two-dimensional wings with discussion of three-dimensional effects. Some examples of aeroelastic instability, and the relevant analysis of non-aeronautical problems."
McGill,AERO 401,Introduction to Aerospace Engineering, ,Yes,"AERO : Basic concepts in all relevant aspects of aerospace engineering. Introduction to aircraft and spacecraft components, systems and operation. Aerodynamic and flight mechanics. Structures and materials. Propulsion systems. Manufacturing processes. Control and systems. Avionics and navigation."
McGill,AERO 410,Aerospace Design and Certification Process, ,Yes,"AERO : Design and certification process for aircraft, helicopters and spacecraft. Operation and performance requirements. Preliminary and detailed design process. Performance analysis. Regulatory agencies overview. Certification process. Life cycle analysis. Cost analysis. Flight testing programs. Delivery and operation."
McGill,AERO 460D1,Aerospace Project, ,Yes,"AERO : Application of the material learned in other courses in the Minor in Aerospace Engineering to an applied project. Team project work will involve the design, fabrication, verification, and application of an aerospace system / component. Lectures on topics related to design and management of design projects. Emphasis is on the completion of a project of professional quality in collaboration with the aerospace industry."
McGill,AERO 460D2,Aerospace Project, ,Yes,AERO : For description see AERO 460D1.
McGill,ARCH 303,Design and Construction 1, ,Yes,"Architecture : An exploration of the design of buildings. Projects emphasize the major social, technological, environmental, and symbolic aspects of the design process. Introduction to specific modelling, presentation, and documentation techniques. Discussions, readings, field trips and practical exercises."
McGill,ARCH 304,Design and Construction 2, ,Yes,"Architecture : Continuation of Design and Construction I with projects of increasing complexity. Projects deal with particular aspects of architectural design and/or explore approaches to design methodology. Discussions, readings, field trips and practical exercises."
McGill,ARCH 321,Freehand Drawing 3, ,Yes,Architecture : Continuation of ARCH 218. Refinement of graphic skills and visual literacy through exercises in life drawing. Introduction to the materials and methods of watercolour painting.
McGill,ARCH 322,Freehand Drawing 4, ,Yes,"Architecture : Synthesis of ARCH 217, 218 and ARCH 321. Further refinement of graphic skills and visual literacy through exercises in life drawing. Students select and combine various media and apply them to diverse drawing and painting surfaces."
McGill,ARCH 324,Sketching School, ,Yes,Architecture : An eight-day supervised field trip in the late summer to sketch places or things having specific visual characteristics. Students are required to include Sketching School I in the B.Sc.(Arch.) program.
McGill,ARCH 325,Architectural Sketching, ,Yes,"Architecture : Seven days of supervised field sketching in selected locations outside Montreal. The course develops traditional skills in architectural sketching in pencil, ink and watercolour. Sketching is explored as a process that frames the student's encounter with the environment and as a strategy for acquiring knowledge and understanding of the world."
McGill,ARCH 342,Digital Representation, ,Yes,Architecture : This course introduces students to digital representation in architecture. Students explore applications of state-of-the-art two- and three-dimensional computer modeling software in architectural design.
McGill,ARCH 354,Architectural History 3, ,Yes,Architecture : The study of Modern European architecture from 1750 to 1950.
McGill,ARCH 355,Architectural History 4, ,Yes,Architecture : The study of cities and world architecture from 1900 to the present.
McGill,ARCH 375,Landscape, ,Yes,"Architecture : Land form, plant life, microclimate; land use and land preservation; elements and methods of landscape design."
McGill,ARCH 377,"Energy, Environment, and Buildings 1", ,Yes,"Architecture : Exploration of the interrelationship between energy, environment, and building. Climate analysis and design, daylighting, electrical systems, plumbing and water conservation, and conveyance systems."
McGill,ARCH 378,Introduction to Building Environments, ,Yes,"Architecture : Introduction to ecology, technology, and building through climate change as a central topic for architects in this century."
McGill,ARCH 379,Summer Course Abroad, ,Yes,"Architecture : Studies in-situ of key buildings, landscapes and urban settings; techniques of graphic documentations, analysis of physical configuration, constructional details and present use. Excursions to neighbouring sites of architectural interest."
